onset,pitch,duration,staff
84.0,58,0.498,0.0
84.0,51,0.498,0.0
84.25,75,0.248,0.0
84.25,63,0.248,0.0
84.5,77,0.248,0.0
84.5,67,0.498,0.0
84.5,65,0.248,0.0
84.5,58,0.498,0.0
84.5,51,0.498,0.0
84.75,75,0.248,0.0
84.75,63,0.248,0.0
85.0,74,0.248,0.0
85.0,67,0.45,0.0
85.0,62,0.248,0.0
85.0,58,0.45,0.0
85.0,51,0.45,0.0
85.25,75,0.225,0.0
85.25,63,0.225,0.0
85.5,72,0.248,0.0
85.5,68,0.748,0.0
85.5,60,0.248,0.0
85.5,56,0.748,0.0
85.75,67,0.123,0.0
85.75,55,0.123,0.0
85.875,70,0.123,0.0
85.875,58,0.123,0.0
86.0,68,0.248,0.0
86.0,56,0.248,0.0
86.25,67,0.248,0.0
86.25,63,0.248,0.0
86.25,55,0.248,0.0
86.25,48,0.248,0.0
86.5,68,0.248,0.0
86.5,63,0.248,0.0
86.5,56,0.248,0.0
86.5,48,0.248,0.0
86.75,72,0.225,0.0
86.75,60,0.225,0.0
86.75,51,0.225,0.0
86.75,44,0.225,0.0
87.0,62,0.248,0.0
87.0,74,0.248,0.0
87.0,51,1.35,0.0
87.0,46,1.35,0.0
87.0,55,1.35,0.0
87.0,39,1.35,0.0
87.25,63,0.248,0.0
87.25,75,0.248,0.0
87.5,77,0.248,0.0
87.5,65,0.248,0.0
87.75,63,0.248,0.0
87.75,75,0.248,0.0
88.0,74,0.248,0.0
88.0,62,0.248,0.0
88.25,63,0.225,0.0
88.25,75,0.225,0.0
88.5,72,0.248,0.0
88.5,60,0.248,0.0
88.5,63,0.248,0.0
88.5,51,0.45,0.0
88.5,44,0.45,0.0
88.5,56,0.45,0.0
88.5,48,0.45,0.0
88.75,79,0.123,0.0
88.875,82,0.123,0.0
89.0,80,0.248,0.0
89.25,79,0.248,0.0
89.25,75,0.248,0.0
89.25,72,0.248,0.0
89.25,68,0.248,0.0
89.5,75,0.248,0.0
89.5,80,0.248,0.0
89.5,72,0.248,0.0
89.5,68,0.248,0.0
89.75,84,0.225,0.0
89.75,75,0.225,0.0
89.75,72,0.225,0.0
89.75,68,0.225,0.0
90.0,86,0.248,0.0
90.0,75,0.998,0.0
90.0,63,1.35,0.0
90.0,67,1.35,0.0
90.0,70,1.35,0.0
90.25,87,0.248,0.0
90.5,89,0.248,0.0
90.75,87,0.248,0.0
91.0,86,0.248,0.0
91.0,77,0.248,0.0
91.25,87,0.225,0.0
91.25,79,0.225,0.0
91.5,85,0.498,0.0
91.5,80,1.35,0.0
91.5,73,0.498,0.0
91.5,68,1.35,0.0
91.5,65,1.35,0.0
92.0,84,0.9,0.0
92.0,72,0.9,0.0
93.0,82,0.498,0.0
93.0,75,1.35,0.0
93.0,70,0.498,0.0
93.0,60,1.35,0.0
93.0,63,1.35,0.0
93.5,80,0.9,0.0
93.5,68,0.9,0.0
94.5,79,0.998,0.0
94.5,70,0.498,0.0
94.5,63,0.498,0.0
94.5,75,0.498,0.0
94.5,73,0.498,0.0
95.0,70,0.498,0.0
95.0,63,0.498,0.0
95.0,75,0.498,0.0
95.0,73,0.498,0.0
95.5,79,0.165,0.0
95.5,70,0.373,0.0
95.5,63,0.45,0.0
95.5,75,0.45,0.0
95.5,73,0.45,0.0
95.667,80,0.165,0.0
95.833,82,0.15,0.0
95.875,67,0.113,0.0
96.0,80,0.748,0.0
96.0,75,0.45,0.0
96.0,72,0.45,0.0
96.0,56,0.748,0.0
96.0,63,0.748,0.0
96.0,68,0.748,0.0
96.0,68,0.45,0.0
96.0,63,0.45,0.0
96.0,56,0.45,0.0
96.75,68,0.248,0.0
96.75,56,0.248,0.0
97.0,72,0.248,0.0
97.0,60,0.248,0.0
97.25,75,0.225,0.0
97.25,63,0.225,0.0
97.5,68,1.35,0.0
97.5,63,0.248,0.0
97.5,75,0.248,0.0
97.5,41,1.35,0.0
97.5,56,1.35,0.0
97.5,44,1.35,0.0
97.75,73,0.248,0.0
97.75,61,0.248,0.0
98.0,60,0.748,0.0
98.0,72,0.748,0.0
98.75,60,0.225,0.0
98.75,72,0.225,0.0
99.0,63,0.998,0.0
99.0,63,0.998,0.0
99.0,60,0.248,0.0
99.0,72,0.248,0.0
99.0,58,1.35,0.0
99.0,55,1.35,0.0
99.0,51,1.35,0.0
99.0,36,1.35,0.0
99.25,70,0.248,0.0
99.25,58,0.248,0.0
99.5,68,0.748,0.0
99.5,56,0.748,0.0
100.0,60,0.45,0.0
100.0,63,0.45,0.0
100.0,60,0.45,0.0
100.0,63,0.45,0.0
100.25,56,0.225,0.0
100.25,68,0.225,0.0
100.5,55,0.998,0.0
100.5,67,0.998,0.0
100.5,58,0.498,0.0
100.5,61,0.498,0.0
100.5,63,0.498,0.0
100.5,51,0.498,0.0
100.5,39,0.498,0.0
101.0,58,0.498,0.0
101.0,61,0.498,0.0
101.0,63,0.498,0.0
101.0,39,0.498,0.0
101.0,51,0.498,0.0
101.5,67,0.165,0.0
101.5,58,0.165,0.0
101.5,58,0.45,0.0
101.5,61,0.45,0.0
101.5,63,0.45,0.0
101.5,39,0.45,0.0
101.5,51,0.45,0.0
101.667,68,0.165,0.0
101.667,56,0.165,0.0
101.833,70,0.15,0.0
101.833,55,0.15,0.0
102.0,68,0.998,0.0
102.0,56,0.998,0.0
102.0,60,0.998,0.0
102.0,44,0.998,0.0
102.0,51,0.998,0.0
102.0,32,0.998,0.0
103.0,79,0.165,0.0
103.0,63,0.45,0.0
103.0,75,0.45,0.0
103.0,73,0.45,0.0
103.0,75,0.45,0.0
103.0,73,0.45,0.0
103.167,80,0.165,0.0
103.333,82,0.15,0.0
103.5,80,0.998,0.0
